LongName,RelicTier,Relic,Tier,Item,Droprate,Droprate Category
Lith H1 Relic (Exceptional),Lith,H1,Exceptional,Akstiletto Prime Barrel,13.00,Uncommon
Lith H1 Relic (Exceptional),Lith,H1,Exceptional,Nami Skyla Prime Handle,13.00,Uncommon
Lith H1 Relic (Exceptional),Lith,H1,Exceptional,Saryn Prime Systems Blueprint,23.33,Uncommon
Lith H1 Relic (Exceptional),Lith,H1,Exceptional,Paris Prime Blueprint,23.33,Uncommon
Lith H1 Relic (Exceptional),Lith,H1,Exceptional,Bronco Prime Blueprint,23.33,Uncommon
Lith H1 Relic (Flawless),Lith,H1,Flawless,Helios Prime Cerebrum,6.00,Rare
Lith H1 Relic (Flawless),Lith,H1,Flawless,Akstiletto Prime Barrel,17.00,Uncommon
Lith H1 Relic (Flawless),Lith,H1,Flawless,Nami Skyla Prime Handle,17.00,Uncommon
Lith H1 Relic (Flawless),Lith,H1,Flawless,Saryn Prime Systems Blueprint,20.00,Uncommon
Lith H1 Relic (Flawless),Lith,H1,Flawless,Paris Prime Blueprint,20.00,Uncommon
Lith H1 Relic (Flawless),Lith,H1,Flawless,Bronco Prime Blueprint,20.00,Uncommon
Lith H1 Relic (Radiant),Lith,H1,Radiant,Helios Prime Cerebrum,10.00,Uncommon
Lith H1 Relic (Radiant),Lith,H1,Radiant,Akstiletto Prime Barrel,20.00,Uncommon
Lith H1 Relic (Radiant),Lith,H1,Radiant,Nami Skyla Prime Handle,20.00,Uncommon
Lith H1 Relic (Radiant),Lith,H1,Radiant,Saryn Prime Systems Blueprint,16.67,Uncommon
Lith H1 Relic (Radiant),Lith,H1,Radiant,Paris Prime Blueprint,16.67,Uncommon
Lith H1 Relic (Radiant),Lith,H1,Radiant,Bronco Prime Blueprint,16.67,Uncommon
Lith H2 Relic,Lith,H2,Intact,Helios Prime Cerebrum,2.00,Rare
Lith H2 Relic,Lith,H2,Intact,Oberon Prime Blueprint,11.00,Uncommon
Lith H2 Relic,Lith,H2,Intact,Orthos Prime Blueprint,11.00,Uncommon
Lith H2 Relic,Lith,H2,Intact,Lex Prime Barrel,25.33,Uncommon
Lith H2 Relic,Lith,H2,Intact,Forma Blueprint,25.33,Uncommon
Lith H2 Relic,Lith,H2,Intact,Zephyr Prime Neuroptics Blueprint,25.33,Uncommon
Lith H2 Relic (Exceptional),Lith,H2,Exceptional,Helios Prime Cerebrum,4.00,Rare
Lith H2 Relic (Exceptional),Lith,H2,Exceptional,Oberon Prime Blueprint,13.00,Uncommon
Lith H2 Relic (Exceptional),Lith,H2,Exceptional,Orthos Prime Blueprint,13.00,Uncommon
Lith H2 Relic (Exceptional),Lith,H2,Exceptional,Lex Prime Barrel,23.33,Uncommon
Lith H2 Relic (Exceptional),Lith,H2,Exceptional,Forma Blueprint,23.33,Uncommon
Lith H2 Relic (Exceptional),Lith,H2,Exceptional,Zephyr Prime Neuroptics Blueprint,23.33,Uncommon
Lith H2 Relic (Flawless),Lith,H2,Flawless,Helios Prime Cerebrum,6.00,Rare
Lith H2 Relic (Flawless),Lith,H2,Flawless,Oberon Prime Blueprint,17.00,Uncommon
Lith H2 Relic (Flawless),Lith,H2,Flawless,Orthos Prime Blueprint,17.00,Uncommon
Lith H2 Relic (Flawless),Lith,H2,Flawless,Lex Prime Barrel,20.00,Uncommon
Lith H2 Relic (Flawless),Lith,H2,Flawless,Forma Blueprint,20.00,Uncommon
Lith H2 Relic (Flawless),Lith,H2,Flawless,Zephyr Prime Neuroptics Blueprint,20.00,Uncommon
Lith H2 Relic (Radiant),Lith,H2,Radiant,Helios Prime Cerebrum,10.00,Uncommon
Lith H2 Relic (Radiant),Lith,H2,Radiant,Oberon Prime Blueprint,20.00,Uncommon
Lith H2 Relic (Radiant),Lith,H2,Radiant,Orthos Prime Blueprint,20.00,Uncommon
Lith H2 Relic (Radiant),Lith,H2,Radiant,Lex Prime Barrel,16.67,Uncommon
Lith H2 Relic (Radiant),Lith,H2,Radiant,Forma Blueprint,16.67,Uncommon
Lith H2 Relic (Radiant),Lith,H2,Radiant,Zephyr Prime Neuroptics Blueprint,16.67,Uncommon
Lith K1 Relic,Lith,K1,Intact,Kavasa Prime Buckle,2.00,Rare
Lith K1 Relic,Lith,K1,Intact,Tigris Prime Barrel,11.00,Uncommon
Lith K1 Relic,Lith,K1,Intact,Trinity Prime Blueprint,11.00,Uncommon
Lith K1 Relic,Lith,K1,Intact,Fang Prime Blueprint,25.33,Uncommon
Lith K1 Relic,Lith,K1,Intact,Burston Prime Stock,25.33,Uncommon
Lith K1 Relic,Lith,K1,Intact,Odonata Prime Harness Blueprint,25.33,Uncommon
Lith K1 Relic (Exceptional),Lith,K1,Exceptional,Kavasa Prime Buckle,4.00,Rare
Lith K1 Relic (Exceptional),Lith,K1,Exceptional,Tigris Prime Barrel,13.00,Uncommon
Lith K1 Relic (Exceptional),Lith,K1,Exceptional,Trinity Prime Blueprint,13.00,Uncommon
Lith K1 Relic (Exceptional),Lith,K1,Exceptional,Fang Prime Blueprint,23.33,Uncommon
Lith K1 Relic (Exceptional),Lith,K1,Exceptional,Burston Prime Stock,23.33,Uncommon
Lith K1 Relic (Exceptional),Lith,K1,Exceptional,Odonata Prime Harness Blueprint,23.33,Uncommon
Lith K1 Relic (Flawless),Lith,K1,Flawless,Kavasa Prime Buckle,6.00,Rare
Lith K1 Relic (Flawless),Lith,K1,Flawless,Tigris Prime Barrel,17.00,Uncommon
Lith K1 Relic (Flawless),Lith,K1,Flawless,Trinity Prime Blueprint,17.00,Uncommon
Lith K1 Relic (Flawless),Lith,K1,Flawless,Fang Prime Blueprint,20.00,Uncommon
Lith K1 Relic (Flawless),Lith,K1,Flawless,Burston Prime Stock,20.00,Uncommon
Lith K1 Relic (Flawless),Lith,K1,Flawless,Odonata Prime Harness Blueprint,20.00,Uncommon
Lith K1 Relic (Radiant),Lith,K1,Radiant,Kavasa Prime Buckle,10.00,Uncommon
Lith K1 Relic (Radiant),Lith,K1,Radiant,Tigris Prime Barrel,20.00,Uncommon
Lith K1 Relic (Radiant),Lith,K1,Radiant,Trinity Prime Blueprint,20.00,Uncommon
Lith K1 Relic (Radiant),Lith,K1,Radiant,Fang Prime Blueprint,16.67,Uncommon
Lith K1 Relic (Radiant),Lith,K1,Radiant,Burston Prime Stock,16.67,Uncommon
Lith K1 Relic (Radiant),Lith,K1,Radiant,Odonata Prime Harness Blueprint,16.67,Uncommon
Lith M1 Relic,Lith,M1,Intact,Mag Prime Blueprint,2.00,Rare
Lith M1 Relic,Lith,M1,Intact,Lex Prime Receiver,25.33,Uncommon
Lith M1 Relic,Lith,M1,Intact,Soma Prime Blueprint,11.00,Uncommon
Lith M1 Relic,Lith,M1,Intact,Dakra Prime Blueprint,11.00,Uncommon
Lith M1 Relic,Lith,M1,Intact,Boar Prime Receiver,25.33,Uncommon
Lith M1 Relic,Lith,M1,Intact,Forma Blueprint,25.33,Uncommon
Lith M1 Relic (Exceptional),Lith,M1,Exceptional,Mag Prime Blueprint,4.00,Rare
Lith M1 Relic (Exceptional),Lith,M1,Exceptional,Lex Prime Receiver,23.33,Uncommon
Lith M1 Relic (Exceptional),Lith,M1,Exceptional,Soma Prime Blueprint,13.00,Uncommon
Lith M1 Relic (Exceptional),Lith,M1,Exceptional,Dakra Prime Blueprint,13.00,Uncommon
Lith M1 Relic (Exceptional),Lith,M1,Exceptional,Boar Prime Receiver,23.33,Uncommon
Lith M1 Relic (Exceptional),Lith,M1,Exceptional,Forma Blueprint,23.33,Uncommon
Lith M1 Relic (Flawless),Lith,M1,Flawless,Mag Prime Blueprint,6.00,Rare
Lith M1 Relic (Flawless),Lith,M1,Flawless,Lex Prime Receiver,20.00,Uncommon
Lith M1 Relic (Flawless),Lith,M1,Flawless,Soma Prime Blueprint,17.00,Uncommon
Lith M1 Relic (Flawless),Lith,M1,Flawless,Dakra Prime Blueprint,17.00,Uncommon
Lith M1 Relic (Flawless),Lith,M1,Flawless,Boar Prime Receiver,20.00,Uncommon
Lith M1 Relic (Flawless),Lith,M1,Flawless,Forma Blueprint,20.00,Uncommon
Lith M1 Relic (Radiant),Lith,M1,Radiant,Mag Prime Blueprint,10.00,Uncommon
Lith M1 Relic (Radiant),Lith,M1,Radiant,Lex Prime Receiver,16.67,Uncommon
Lith M1 Relic (Radiant),Lith,M1,Radiant,Soma Prime Blueprint,20.00,Uncommon
Lith M1 Relic (Radiant),Lith,M1,Radiant,Dakra Prime Blueprint,20.00,Uncommon
Lith M1 Relic (Radiant),Lith,M1,Radiant,Boar Prime Receiver,16.67,Uncommon
Lith M1 Relic (Radiant),Lith,M1,Radiant,Forma Blueprint,16.67,Uncommon
Lith N1 Relic,Lith,N1,Intact,Nova Prime Chassis Blueprint,2.00,Rare
Lith N1 Relic,Lith,N1,Intact,Akbronco Prime Link,11.00,Uncommon
Lith N1 Relic,Lith,N1,Intact,Forma Blueprint,11.00,Uncommon
Lith N1 Relic,Lith,N1,Intact,Nekros Prime Chassis Blueprint,25.33,Uncommon
Lith N1 Relic,Lith,N1,Intact,Bronco Prime Blueprint,25.33,Uncommon
Lith N1 Relic,Lith,N1,Intact,Fang Prime Blade,25.33,Uncommon
Lith N1 Relic (Exceptional),Lith,N1,Exceptional,Nova Prime Chassis Blueprint,4.00,Rare
Lith N1 Relic (Exceptional),Lith,N1,Exceptional,Akbronco Prime Link,13.00,Uncommon
Lith N1 Relic (Exceptional),Lith,N1,Exceptional,Forma Blueprint,13.00,Uncommon
Lith N1 Relic (Exceptional),Lith,N1,Exceptional,Nekros Prime Chassis Blueprint,23.33,Uncommon
Lith N1 Relic (Exceptional),Lith,N1,Exceptional,Bronco Prime Blueprint,23.33,Uncommon
Lith N1 Relic (Exceptional),Lith,N1,Exceptional,Fang Prime Blade,23.33,Uncommon
Lith N1 Relic (Flawless),Lith,N1,Flawless,Nova Prime Chassis Blueprint,6.00,Rare
Lith N1 Relic (Flawless),Lith,N1,Flawless,Akbronco Prime Link,17.00,Uncommon
Lith N1 Relic (Flawless),Lith,N1,Flawless,Forma Blueprint,17.00,Uncommon
Lith N1 Relic (Flawless),Lith,N1,Flawless,Nekros Prime Chassis Blueprint,20.00,Uncommon
Lith N1 Relic (Flawless),Lith,N1,Flawless,Bronco Prime Blueprint,20.00,Uncommon
Lith N1 Relic (Flawless),Lith,N1,Flawless,Fang Prime Blade,20.00,Uncommon
Lith N1 Relic (Radiant),Lith,N1,Radiant,Nova Prime Chassis Blueprint,10.00,Uncommon
Lith N1 Relic (Radiant),Lith,N1,Radiant,Akbronco Prime Link,20.00,Uncommon
Lith N1 Relic (Radiant),Lith,N1,Radiant,Forma Blueprint,20.00,Uncommon
Lith N1 Relic (Radiant),Lith,N1,Radiant,Nekros Prime Chassis Blueprint,16.67,Uncommon
Lith N1 Relic (Radiant),Lith,N1,Radiant,Bronco Prime Blueprint,16.67,Uncommon
Lith N1 Relic (Radiant),Lith,N1,Radiant,Fang Prime Blade,16.67,Uncommon
Lith N2 Relic,Lith,N2,Intact,Nekros Prime Systems Blueprint,2.00,Rare
Lith N2 Relic,Lith,N2,Intact,Helios Prime Blueprint,11.00,Uncommon
Lith N2 Relic,Lith,N2,Intact,Kavasa Prime Band,11.00,Uncommon
Lith N2 Relic,Lith,N2,Intact,Paris Prime Upper Limb,25.33,Uncommon
Lith N2 Relic,Lith,N2,Intact,Spira Prime Blueprint,25.33,Uncommon
Lith N2 Relic,Lith,N2,Intact,Carrier Prime Systems,25.33,Uncommon
Lith N2 Relic (Exceptional),Lith,N2,Exceptional,Nekros Prime Systems Blueprint,4.00,Rare
Lith N2 Relic (Exceptional),Lith,N2,Exceptional,Helios Prime Blueprint,13.00,Uncommon
Lith N2 Relic (Exceptional),Lith,N2,Exceptional,Kavasa Prime Band,13.00,Uncommon
Lith N2 Relic (Exceptional),Lith,N2,Exceptional,Paris Prime Upper Limb,23.33,Uncommon
Lith N2 Relic (Exceptional),Lith,N2,Exceptional,Spira Prime Blueprint,23.33,Uncommon
Lith N2 Relic (Exceptional),Lith,N2,Exceptional,Carrier Prime Systems,23.33,Uncommon
Lith N2 Relic (Flawless),Lith,N2,Flawless,Nekros Prime Systems Blueprint,6.00,Rare
Lith N2 Relic (Flawless),Lith,N2,Flawless,Helios Prime Blueprint,17.00,Uncommon
Lith N2 Relic (Flawless),Lith,N2,Flawless,Kavasa Prime Band,17.00,Uncommon
Lith N2 Relic (Flawless),Lith,N2,Flawless,Paris Prime Upper Limb,20.00,Uncommon
Lith N2 Relic (Flawless),Lith,N2,Flawless,Spira Prime Blueprint,20.00,Uncommon
Lith N2 Relic (Flawless),Lith,N2,Flawless,Carrier Prime Systems,20.00,Uncommon
Lith N2 Relic (Radiant),Lith,N2,Radiant,Nekros Prime Systems Blueprint,10.00,Uncommon
Lith N2 Relic (Radiant),Lith,N2,Radiant,Helios Prime Blueprint,20.00,Uncommon
Lith N2 Relic (Radiant),Lith,N2,Radiant,Kavasa Prime Band,20.00,Uncommon
Lith N2 Relic (Radiant),Lith,N2,Radiant,Paris Prime Upper Limb,16.67,Uncommon
Lith N2 Relic (Radiant),Lith,N2,Radiant,Spira Prime Blueprint,16.67,Uncommon
Lith N2 Relic (Radiant),Lith,N2,Radiant,Carrier Prime Systems,16.67,Uncommon
Lith N3 Relic,Lith,N3,Intact,Nekros Prime Blueprint,2.00,Rare
Lith N3 Relic,Lith,N3,Intact,Braton Prime Blueprint,11.00,Uncommon
Lith N3 Relic,Lith,N3,Intact,Forma Blueprint,11.00,Uncommon
Lith N3 Relic,Lith,N3,Intact,Sybaris Prime Stock,25.33,Uncommon
Lith N3 Relic,Lith,N3,Intact,Burston Prime Receiver,25.33,Uncommon
Lith N3 Relic,Lith,N3,Intact,Valkyr Prime Blueprint,25.33,Uncommon
Lith N3 Relic (Exceptional),Lith,N3,Exceptional,Nekros Prime Blueprint,4.00,Rare
Lith N3 Relic (Exceptional),Lith,N3,Exceptional,Braton Prime Blueprint,13.00,Uncommon
Lith N3 Relic (Exceptional),Lith,N3,Exceptional,Forma Blueprint,13.00,Uncommon
Lith N3 Relic (Exceptional),Lith,N3,Exceptional,Sybaris Prime Stock,23.33,Uncommon
Lith N3 Relic (Exceptional),Lith,N3,Exceptional,Burston Prime Receiver,23.33,Uncommon
Lith N3 Relic (Exceptional),Lith,N3,Exceptional,Valkyr Prime Blueprint,23.33,Uncommon
Lith N3 Relic (Flawless),Lith,N3,Flawless,Nekros Prime Blueprint,6.00,Rare
Lith N3 Relic (Flawless),Lith,N3,Flawless,Braton Prime Blueprint,17.00,Uncommon
Lith N3 Relic (Flawless),Lith,N3,Flawless,Forma Blueprint,17.00,Uncommon
Lith N3 Relic (Flawless),Lith,N3,Flawless,Sybaris Prime Stock,20.00,Uncommon
Lith N3 Relic (Flawless),Lith,N3,Flawless,Burston Prime Receiver,20.00,Uncommon
Lith N3 Relic (Flawless),Lith,N3,Flawless,Valkyr Prime Blueprint,20.00,Uncommon
Lith N3 Relic (Radiant),Lith,N3,Radiant,Nekros Prime Blueprint,10.00,Uncommon
Lith N3 Relic (Radiant),Lith,N3,Radiant,Braton Prime Blueprint,20.00,Uncommon
Lith N3 Relic (Radiant),Lith,N3,Radiant,Forma Blueprint,20.00,Uncommon
Lith N3 Relic (Radiant),Lith,N3,Radiant,Sybaris Prime Stock,16.67,Uncommon
Lith N3 Relic (Radiant),Lith,N3,Radiant,Burston Prime Receiver,16.67,Uncommon
Lith N3 Relic (Radiant),Lith,N3,Radiant,Valkyr Prime Blueprint,16.67,Uncommon
Lith O1 Relic,Lith,O1,Intact,Oberon Prime Neuroptics Blueprint,2.00,Rare
Lith O1 Relic,Lith,O1,Intact,Akbolto Prime Barrel,11.00,Uncommon
Lith O1 Relic,Lith,O1,Intact,Forma Blueprint,11.00,Uncommon
Lith O1 Relic,Lith,O1,Intact,Rubico Prime Receiver,25.33,Uncommon
Lith O1 Relic,Lith,O1,Intact,Burston Prime Blueprint,25.33,Uncommon
Lith O1 Relic,Lith,O1,Intact,Ballistica Prime Lower Limb,25.33,Uncommon
Lith O1 Relic (Exceptional),Lith,O1,Exceptional,Oberon Prime Neuroptics Blueprint,4.00,Rare
Lith O1 Relic (Exceptional),Lith,O1,Exceptional,Akbolto Prime Barrel,13.00,Uncommon
Lith O1 Relic (Exceptional),Lith,O1,Exceptional,Forma Blueprint,13.00,Uncommon
Lith O1 Relic (Exceptional),Lith,O1,Exceptional,Rubico Prime Receiver,23.33,Uncommon
Lith O1 Relic (Exceptional),Lith,O1,Exceptional,Burston Prime Blueprint,23.33,Uncommon
Lith O1 Relic (Exceptional),Lith,O1,Exceptional,Ballistica Prime Lower Limb,23.33,Uncommon
Lith O1 Relic (Flawless),Lith,O1,Flawless,Oberon Prime Neuroptics Blueprint,6.00,Rare
Lith O1 Relic (Flawless),Lith,O1,Flawless,Akbolto Prime Barrel,17.00,Uncommon
Lith O1 Relic (Flawless),Lith,O1,Flawless,Forma Blueprint,17.00,Uncommon
Lith O1 Relic (Flawless),Lith,O1,Flawless,Rubico Prime Receiver,20.00,Uncommon
Lith O1 Relic (Flawless),Lith,O1,Flawless,Burston Prime Blueprint,20.00,Uncommon
Lith O1 Relic (Flawless),Lith,O1,Flawless,Ballistica Prime Lower Limb,20.00,Uncommon
Lith O1 Relic (Radiant),Lith,O1,Radiant,Oberon Prime Neuroptics Blueprint,10.00,Uncommon
Lith O1 Relic (Radiant),Lith,O1,Radiant,Akbolto Prime Barrel,20.00,Uncommon
Lith O1 Relic (Radiant),Lith,O1,Radiant,Forma Blueprint,20.00,Uncommon
Lith O1 Relic (Radiant),Lith,O1,Radiant,Rubico Prime Receiver,16.67,Uncommon
Lith O1 Relic (Radiant),Lith,O1,Radiant,Burston Prime Blueprint,16.67,Uncommon
Lith O1 Relic (Radiant),Lith,O1,Radiant,Ballistica Prime Lower Limb,16.67,Uncommon
Lith P1 Relic,Lith,P1,Intact,Pyrana Prime Blueprint,2.00,Rare
Lith P1 Relic,Lith,P1,Intact,Forma Blueprint,11.00,Uncommon
Lith P1 Relic,Lith,P1,Intact,Braton Prime Receiver,11.00,Uncommon
Lith P1 Relic,Lith,P1,Intact,Sybaris Prime Stock,25.33,Uncommon
Lith P1 Relic,Lith,P1,Intact,Fang Prime Blade,25.33,Uncommon
Lith P1 Relic,Lith,P1,Intact,Helios Prime Carapace,25.33,Uncommon
Lith P1 Relic (Exceptional),Lith,P1,Exceptional,Pyrana Prime Blueprint,4.00,Rare
Lith P1 Relic (Exceptional),Lith,P1,Exceptional,Forma Blueprint,13.00,Uncommon
Lith P1 Relic (Exceptional),Lith,P1,Exceptional,Braton Prime Receiver,13.00,Uncommon
Lith P1 Relic (Exceptional),Lith,P1,Exceptional,Sybaris Prime Stock,23.33,Uncommon
Lith P1 Relic (Exceptional),Lith,P1,Exceptional,Fang Prime Blade,23.33,Uncommon
Lith P1 Relic (Exceptional),Lith,P1,Exceptional,Helios Prime Carapace,23.33,Uncommon
Lith P1 Relic (Flawless),Lith,P1,Flawless,Pyrana Prime Blueprint,6.00,Rare
Lith P1 Relic (Flawless),Lith,P1,Flawless,Forma Blueprint,17.00,Uncommon
Lith P1 Relic (Flawless),Lith,P1,Flawless,Braton Prime Receiver,17.00,Uncommon
Lith P1 Relic (Flawless),Lith,P1,Flawless,Sybaris Prime Stock,20.00,Uncommon
Lith P1 Relic (Flawless),Lith,P1,Flawless,Fang Prime Blade,20.00,Uncommon
Lith P1 Relic (Flawless),Lith,P1,Flawless,Helios Prime Carapace,20.00,Uncommon
Lith P1 Relic (Radiant),Lith,P1,Radiant,Pyrana Prime Blueprint,10.00,Uncommon
Lith P1 Relic (Radiant),Lith,P1,Radiant,Forma Blueprint,20.00,Uncommon
Lith P1 Relic (Radiant),Lith,P1,Radiant,Braton Prime Receiver,20.00,Uncommon
Lith P1 Relic (Radiant),Lith,P1,Radiant,Sybaris Prime Stock,16.67,Uncommon
Lith P1 Relic (Radiant),Lith,P1,Radiant,Fang Prime Blade,16.67,Uncommon
Lith P1 Relic (Radiant),Lith,P1,Radiant,Helios Prime Carapace,16.67,Uncommon
Lith S1 Relic,Lith,S1,Intact,Paris Prime Grip,11.00,Uncommon
Lith S1 Relic,Lith,S1,Intact,Forma Blueprint,11.00,Uncommon
Lith S1 Relic,Lith,S1,Intact,Paris Prime String,25.33,Uncommon
Lith S1 Relic,Lith,S1,Intact,Spira Prime Pouch,2.00,Rare
Lith S1 Relic,Lith,S1,Intact,Hikou Prime Blueprint,25.33,Uncommon
Lith S1 Relic,Lith,S1,Intact,Bronco Prime Blueprint,25.33,Uncommon
Lith S1 Relic (Exceptional),Lith,S1,Exceptional,Paris Prime Grip,13.00,Uncommon
Lith S1 Relic (Exceptional),Lith,S1,Exceptional,Forma Blueprint,13.00,Uncommon
Lith S1 Relic (Exceptional),Lith,S1,Exceptional,Paris Prime String,23.33,Uncommon
Lith S1 Relic (Exceptional),Lith,S1,Exceptional,Spira Prime Pouch,4.00,Rare
Lith S1 Relic (Exceptional),Lith,S1,Exceptional,Hikou Prime Blueprint,23.33,Uncommon
Lith S1 Relic (Exceptional),Lith,S1,Exceptional,Bronco Prime Blueprint,23.33,Uncommon
Lith S1 Relic (Flawless),Lith,S1,Flawless,Paris Prime Grip,17.00,Uncommon
Lith S1 Relic (Flawless),Lith,S1,Flawless,Forma Blueprint,17.00,Uncommon
Lith S1 Relic (Flawless),Lith,S1,Flawless,Paris Prime String,20.00,Uncommon
Lith S1 Relic (Flawless),Lith,S1,Flawless,Spira Prime Pouch,6.00,Rare
Lith S1 Relic (Flawless),Lith,S1,Flawless,Hikou Prime Blueprint,20.00,Uncommon
Lith S1 Relic (Flawless),Lith,S1,Flawless,Bronco Prime Blueprint,20.00,Uncommon
Lith S1 Relic (Radiant),Lith,S1,Radiant,Paris Prime Grip,20.00,Uncommon
Lith S1 Relic (Radiant),Lith,S1,Radiant,Forma Blueprint,20.00,Uncommon
Lith S1 Relic (Radiant),Lith,S1,Radiant,Paris Prime String,16.67,Uncommon
Lith S1 Relic (Radiant),Lith,S1,Radiant,Spira Prime Pouch,10.00,Uncommon
Lith S1 Relic (Radiant),Lith,S1,Radiant,Hikou Prime Blueprint,16.67,Uncommon
Lith S1 Relic (Radiant),Lith,S1,Radiant,Bronco Prime Blueprint,16.67,Uncommon
Lith S2 Relic,Lith,S2,Intact,Soma Prime Stock,2.00,Rare
Lith S2 Relic,Lith,S2,Intact,Carrier Prime Systems,25.33,Uncommon
Lith S2 Relic,Lith,S2,Intact,Forma Blueprint,11.00,Uncommon
Lith S2 Relic,Lith,S2,Intact,Akbronco Prime Blueprint,25.33,Uncommon
Lith S2 Relic,Lith,S2,Intact,Nyx Prime Blueprint,25.33,Uncommon
Lith S2 Relic,Lith,S2,Intact,Kavasa Prime Band,11.00,Uncommon
Lith S2 Relic (Exceptional),Lith,S2,Exceptional,Soma Prime Stock,4.00,Rare
Lith S2 Relic (Exceptional),Lith,S2,Exceptional,Carrier Prime Systems,23.33,Uncommon
Lith S2 Relic (Exceptional),Lith,S2,Exceptional,Forma Blueprint,13.00,Uncommon
Lith S2 Relic (Exceptional),Lith,S2,Exceptional,Akbronco Prime Blueprint,23.33,Uncommon
Lith S2 Relic (Exceptional),Lith,S2,Exceptional,Nyx Prime Blueprint,23.33,Uncommon
Lith S2 Relic (Exceptional),Lith,S2,Exceptional,Kavasa Prime Band,13.00,Uncommon
Lith S2 Relic (Flawless),Lith,S2,Flawless,Soma Prime Stock,6.00,Rare
Lith S2 Relic (Flawless),Lith,S2,Flawless,Carrier Prime Systems,20.00,Uncommon
Lith S2 Relic (Flawless),Lith,S2,Flawless,Forma Blueprint,17.00,Uncommon
Lith S2 Relic (Flawless),Lith,S2,Flawless,Akbronco Prime Blueprint,20.00,Uncommon
Lith S2 Relic (Flawless),Lith,S2,Flawless,Nyx Prime Blueprint,20.00,Uncommon
Lith S2 Relic (Flawless),Lith,S2,Flawless,Kavasa Prime Band,17.00,Uncommon
Lith S2 Relic (Radiant),Lith,S2,Radiant,Soma Prime Stock,10.00,Uncommon
Lith S2 Relic (Radiant),Lith,S2,Radiant,Carrier Prime Systems,16.67,Uncommon
Lith S2 Relic (Radiant),Lith,S2,Radiant,Forma Blueprint,20.00,Uncommon
Lith S2 Relic (Radiant),Lith,S2,Radiant,Akbronco Prime Blueprint,16.67,Uncommon
Lith S2 Relic (Radiant),Lith,S2,Radiant,Nyx Prime Blueprint,16.67,Uncommon
Lith S2 Relic (Radiant),Lith,S2,Radiant,Kavasa Prime Band,20.00,Uncommon
Lith S3 Relic,Lith,S3,Intact,Spira Prime Pouch,2.00,Rare
Lith S3 Relic,Lith,S3,Intact,Ash Prime Blueprint,11.00,Uncommon
Lith S3 Relic,Lith,S3,Intact,Soma Prime Receiver,11.00,Uncommon
Lith S3 Relic,Lith,S3,Intact,Carrier Prime Systems,25.33,Uncommon
Lith S3 Relic,Lith,S3,Intact,Akbronco Prime Blueprint,25.33,Uncommon
Lith S3 Relic,Lith,S3,Intact,Paris Prime String,25.33,Uncommon
Lith S3 Relic (Exceptional),Lith,S3,Exceptional,Spira Prime Pouch,4.00,Rare
Lith S3 Relic (Exceptional),Lith,S3,Exceptional,Ash Prime Blueprint,13.00,Uncommon
Lith S3 Relic (Exceptional),Lith,S3,Exceptional,Soma Prime Receiver,13.00,Uncommon
Lith S3 Relic (Exceptional),Lith,S3,Exceptional,Carrier Prime Systems,23.33,Uncommon
Lith S3 Relic (Exceptional),Lith,S3,Exceptional,Akbronco Prime Blueprint,23.33,Uncommon
Lith S3 Relic (Exceptional),Lith,S3,Exceptional,Paris Prime String,23.33,Uncommon
Lith S3 Relic (Flawless),Lith,S3,Flawless,Spira Prime Pouch,6.00,Rare
Lith S3 Relic (Flawless),Lith,S3,Flawless,Ash Prime Blueprint,17.00,Uncommon
Lith S3 Relic (Flawless),Lith,S3,Flawless,Soma Prime Receiver,17.00,Uncommon
Lith S3 Relic (Flawless),Lith,S3,Flawless,Carrier Prime Systems,20.00,Uncommon
Lith S3 Relic (Flawless),Lith,S3,Flawless,Akbronco Prime Blueprint,20.00,Uncommon
Lith S3 Relic (Flawless),Lith,S3,Flawless,Paris Prime String,20.00,Uncommon
Lith S3 Relic (Radiant),Lith,S3,Radiant,Spira Prime Pouch,10.00,Uncommon
Lith S3 Relic (Radiant),Lith,S3,Radiant,Ash Prime Blueprint,20.00,Uncommon
Lith S3 Relic (Radiant),Lith,S3,Radiant,Soma Prime Receiver,20.00,Uncommon
Lith S3 Relic (Radiant),Lith,S3,Radiant,Carrier Prime Systems,16.67,Uncommon
Lith S3 Relic (Radiant),Lith,S3,Radiant,Akbronco Prime Blueprint,16.67,Uncommon
Lith S3 Relic (Radiant),Lith,S3,Radiant,Paris Prime String,16.67,Uncommon
Lith S4 Relic,Lith,S4,Intact,Saryn Prime Blueprint,2.00,Rare
Lith S4 Relic,Lith,S4,Intact,Trinity Prime Chassis Blueprint,11.00,Uncommon
Lith S4 Relic,Lith,S4,Intact,Kavasa Prime Kubrow Collar Blueprint,11.00,Uncommon
Lith S4 Relic,Lith,S4,Intact,Lex Prime Blueprint,25.33,Uncommon
Lith S4 Relic,Lith,S4,Intact,Forma Blueprint,25.33,Uncommon
Lith S4 Relic,Lith,S4,Intact,Paris Prime Blueprint,25.33,Uncommon
Lith S4 Relic (Exceptional),Lith,S4,Exceptional,Saryn Prime Blueprint,4.00,Rare
Lith S4 Relic (Exceptional),Lith,S4,Exceptional,Trinity Prime Chassis Blueprint,13.00,Uncommon
Lith S4 Relic (Exceptional),Lith,S4,Exceptional,Kavasa Prime Kubrow Collar Blueprint,13.00,Uncommon
Lith S4 Relic (Exceptional),Lith,S4,Exceptional,Lex Prime Blueprint,23.33,Uncommon
